,1,1,8,110,(11 0),(0 0),(8 0),(4 0),(0 1),(9 1),(1 1),(8 2),(11 3),(1 4),(0 3),(1 3),(5 4),(-1 -1),(1 5),(8 6),(0 7),0.293
,0,4,9,17,(10 0),(4 0),(9 0),(0 0),(11 1),(7 1),(4 1),(9 2),(8 3),(3 4),(7 3),(0 3),(9 5),(0 4),(3 5),(7 7),(3 8),0.263
,1,1,8,110,(0 0),(1 0),(11 0),(5 0),(4 1),(9 1),(1 1),(9 2),(1 3),(5 4),(0 3),(2 3),(2 4),(-1 -1),(7 5),(5 6),(0 7),0.28
,1,1,8,110,(0 0),(5 0),(11 0),(1 0),(10 1),(8 1),(5 1),(9 2),(1 3),(2 4),(0 3),(2 3),(6 4),(-1 -1),(2 5),(9 6),(0 7),0.306
,1,1,8,110,(11 0),(0 0),(9 0),(5 0),(10 1),(0 1),(2 1),(9 2),(0 3),(4 4),(8 3),(1 3),(1 4),(-1 -1),(4 5),(9 6),(0 7),0.274
,1,1,8,110,(11 0),(0 0),(10 0),(6 0),(2 1),(0 1),(3 1),(0 2),(4 3),(8 4),(3 3),(5 3),(5 4),(-1 -1),(8 5),(0 6),(2 7),0.263
,0,4,9,17,(2 0),(7 0),(0 0),(3 0),(1 1),(10 1),(7 1),(0 2),(11 3),(6 4),(10 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.313
,0,4,9,17,(6 0),(0 0),(11 0),(7 0),(0 1),(1 1),(3 1),(0 2),(10 3),(6 4),(11 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.259
,0,7,9,23,(11 0),(0 0),(6 0),(7 0),(0 1),(1 1),(3 1),(0 2),(7 3),(3 3),(8 3),(0 8),(4 4),(9 4),(0 5),(7 7),(5 8),0.297
,0,4,9,17,(0 0),(7 0),(1 0),(3 0),(2 1),(10 1),(7 1),(0 2),(10 3),(6 4),(11 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.271
,0,7,9,23,(3 0),(4 0),(2 0),(8 0),(7 1),(0 1),(4 1),(0 2),(10 3),(0 8),(11 3),(3 3),(4 4),(7 4),(0 5),(10 7),(4 8),0.258
,1,1,9,111,(2 0),(7 0),(1 0),(3 0),(0 1),(10 1),(7 1),(0 2),(3 3),(4 4),(11 3),(4 3),(-1 -1),(8 4),(4 5),(1 6),(0 7),0.264
,1,1,8,110,(11 0),(4 0),(8 0),(0 0),(4 1),(9 1),(5 1),(8 2),(0 3),(4 4),(11 3),(1 3),(1 4),(-1 -1),(6 5),(4 6),(0 7),0.296
,0,7,9,23,(10 0),(4 0),(11 0),(0 0),(6 1),(4 1),(7 1),(4 2),(10 3),(0 3),(11 3),(1 8),(0 4),(7 4),(3 5),(10 7),(0 8),0.285
,0,7,9,23,(11 0),(0 0),(6 0),(7 0),(2 1),(0 1),(3 1),(0 2),(7 3),(3 3),(8 3),(1 8),(4 4),(9 4),(0 5),(7 7),(0 8),0.277
,0,5,9,19,(8 0),(0 0),(11 0),(4 0),(3 1),(9 1),(0 1),(8 2),(7 3),(8 5),(6 3),(0 3),(3 4),(0 4),(8 6),(6 7),(3 8),0.326
,1,1,8,110,(0 0),(1 0),(7 0),(8 0),(6 1),(1 1),(3 1),(0 2),(11 3),(3 4),(10 3),(3 3),(7 4),(-1 -1),(2 5),(0 6),(6 7),0.28
,1,1,8,110,(0 0),(1 0),(11 0),(7 0),(6 1),(1 1),(3 1),(0 2),(3 3),(4 4),(11 3),(4 3),(8 4),(-1 -1),(4 5),(1 6),(0 7),0.303
,0,7,9,23,(11 0),(4 0),(10 0),(0 0),(6 1),(4 1),(7 1),(4 2),(7 3),(0 3),(8 3),(0 8),(0 4),(9 4),(3 5),(7 7),(5 8),0.274
,0,4,9,17,(2 0),(4 0),(3 0),(8 0),(4 1),(0 1),(5 1),(2 2),(0 3),(8 4),(1 3),(5 3),(2 5),(5 4),(8 5),(0 7),(8 8),0.258
,1,1,8,110,(11 0),(0 0),(10 0),(4 0),(3 1),(8 1),(0 1),(8 2),(0 3),(4 4),(11 3),(1 3),(1 4),(-1 -1),(4 5),(8 6),(0 7),0.341
,0,4,9,17,(11 0),(0 0),(10 0),(6 0),(2 1),(0 1),(3 1),(0 2),(11 3),(6 4),(10 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.303
,1,1,8,110,(0 0),(7 0),(11 0),(3 0),(10 1),(1 1),(7 1),(0 2),(11 3),(4 4),(3 3),(4 3),(8 4),(-1 -1),(4 5),(0 6),(2 7),0.308
,0,4,9,17,(1 0),(3 0),(2 0),(8 0),(0 1),(3 1),(5 1),(2 2),(1 3),(8 4),(0 3),(5 3),(2 5),(5 4),(8 5),(0 7),(8 8),0.277
,0,4,9,17,(10 0),(4 0),(11 0),(0 0),(7 1),(8 1),(4 1),(7 2),(11 3),(0 4),(10 3),(0 3),(7 5),(4 4),(0 5),(10 7),(0 8),0.332
,0,4,9,17,(0 0),(2 0),(1 0),(8 0),(2 1),(6 1),(3 1),(0 2),(10 3),(6 4),(11 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.328
,1,1,8,110,(8 0),(4 0),(9 0),(0 0),(4 1),(10 1),(5 1),(8 2),(0 3),(4 4),(11 3),(1 3),(1 4),(-1 -1),(4 5),(8 6),(0 7),0.311
,0,4,9,17,(1 0),(7 0),(0 0),(3 0),(2 1),(10 1),(7 1),(0 2),(11 3),(6 4),(10 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.328
,0,4,9,17,(0 0),(7 0),(1 0),(3 0),(2 1),(7 1),(9 1),(0 2),(3 3),(5 4),(4 3),(5 3),(0 5),(9 4),(5 5),(3 7),(5 8),0.26
,1,1,8,110,(0 0),(8 0),(7 0),(3 0),(8 1),(1 1),(9 1),(0 2),(10 3),(6 4),(11 3),(3 3),(3 4),(-1 -1),(6 5),(1 6),(0 7),0.299
,1,1,8,110,(10 0),(0 0),(11 0),(6 0),(2 1),(0 1),(3 1),(0 2),(11 3),(4 4),(3 3),(4 3),(8 4),(-1 -1),(4 5),(1 6),(0 7),0.268
,0,4,9,17,(2 0),(3 0),(7 0),(8 0),(6 1),(0 1),(3 1),(0 2),(10 3),(6 4),(11 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.359
,0,7,9,23,(6 0),(0 0),(11 0),(7 0),(5 1),(3 1),(0 1),(4 2),(7 3),(0 3),(8 3),(0 8),(0 4),(9 4),(3 5),(7 7),(5 8),0.274
,0,7,9,23,(1 0),(6 0),(0 0),(2 0),(6 1),(7 1),(9 1),(6 2),(10 3),(6 8),(11 3),(0 3),(0 4),(3 4),(6 5),(10 7),(0 8),0.257
,0,7,9,23,(11 0),(0 0),(10 0),(6 0),(5 1),(3 1),(0 1),(3 2),(11 3),(6 3),(10 3),(3 8),(7 4),(0 4),(3 5),(10 7),(8 8),0.327
,0,7,9,23,(5 0),(0 0),(4 0),(6 0),(3 1),(10 1),(0 1),(3 2),(1 3),(2 8),(0 3),(6 3),(6 4),(9 4),(2 5),(0 7),(6 8),0.335
,1,1,8,110,(11 0),(0 0),(4 0),(5 0),(0 1),(9 1),(1 1),(9 2),(0 3),(5 4),(1 3),(2 3),(2 4),(-1 -1),(7 5),(5 6),(0 7),0.295
,0,8,9,25,(11 0),(7 0),(10 1),(3 0),(2 1),(0 1),(7 1),(0 2),(10 3),(3 3),(11 3),(0 8),(4 4),(7 4),(0 5),(10 7),(5 8),0.328
,0,7,9,23,(7 0),(0 0),(6 0),(8 0),(2 1),(0 1),(3 1),(0 2),(10 3),(3 3),(11 3),(0 8),(4 4),(7 4),(0 5),(10 7),(5 8),0.277
,0,4,9,17,(11 0),(0 0),(10 0),(6 0),(2 1),(0 1),(3 1),(0 2),(4 3),(8 4),(3 3),(5 3),(0 5),(5 4),(8 5),(3 7),(8 8),0.268
,1,1,8,110,(10 0),(0 0),(11 0),(4 0),(3 1),(8 1),(0 1),(9 2),(0 3),(2 4),(1 3),(2 3),(6 4),(-1 -1),(2 5),(9 6),(0 7),0.264
,0,4,9,17,(11 0),(0 0),(10 0),(6 0),(2 1),(0 1),(3 1),(0 2),(11 3),(6 4),(10 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.292
,0,7,9,23,(5 0),(6 0),(4 0),(0 0),(8 1),(6 1),(9 1),(6 2),(11 3),(6 8),(10 3),(0 3),(0 4),(3 4),(6 5),(10 7),(0 8),0.302
,0,4,9,17,(9 0),(4 0),(8 0),(0 0),(7 1),(10 1),(4 1),(7 2),(10 3),(3 4),(11 3),(0 3),(3 5),(0 4),(6 5),(10 7),(6 8),0.27
,0,4,9,17,(10 0),(0 0),(11 0),(6 0),(2 1),(0 1),(3 1),(0 2),(4 3),(5 4),(3 3),(5 3),(0 5),(9 4),(5 5),(3 7),(5 8),0.296
,0,4,9,17,(2 0),(3 0),(11 0),(7 0),(3 1),(0 1),(4 1),(0 2),(10 3),(6 4),(11 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.334
,1,2,8,112,(11 0),(0 0),(8 0),(4 0),(3 1),(9 1),(0 1),(9 2),(7 4),(0 3),(6 4),(4 3),(2 4),(-1 -1),(8 5),(0 6),(5 7),0.253
,0,4,9,17,(11 0),(5 0),(4 0),(0 0),(8 1),(9 1),(5 1),(9 2),(8 3),(0 4),(7 3),(0 3),(9 5),(4 4),(0 5),(7 7),(0 8),0.304
,0,6,9,21,(7 0),(8 0),(11 1),(0 0),(8 1),(9 1),(4 1),(8 2),(7 3),(8 5),(6 3),(0 3),(0 4),(3 4),(8 6),(6 7),(0 8),0.283
,0,7,9,23,(11 0),(0 0),(5 0),(7 0),(6 1),(3 1),(0 1),(4 2),(7 3),(0 3),(8 3),(0 8),(0 4),(9 4),(3 5),(7 7),(5 8),0.327
,1,1,8,110,(11 0),(1 0),(0 0),(7 0),(6 1),(1 1),(3 1),(0 2),(11 3),(7 4),(3 3),(4 3),(4 4),(-1 -1),(7 5),(1 6),(0 7),0.279
,1,1,8,110,(11 0),(1 0),(0 0),(7 0),(3 1),(1 1),(4 1),(1 2),(11 3),(7 4),(0 3),(4 3),(4 4),(-1 -1),(7 5),(1 6),(0 7),0.304
,1,1,8,110,(10 0),(4 0),(11 0),(0 0),(9 1),(4 1),(6 1),(9 2),(1 3),(2 4),(0 3),(2 3),(6 4),(-1 -1),(2 5),(9 6),(0 7),0.3
,0,4,9,17,(9 0),(4 0),(8 0),(0 0),(7 1),(10 1),(4 1),(7 2),(11 3),(3 4),(10 3),(0 3),(7 5),(0 4),(3 5),(10 7),(3 8),0.287
,0,5,9,19,(4 0),(0 0),(11 0),(5 0),(3 1),(9 1),(0 1),(9 2),(0 3),(8 5),(1 3),(2 3),(2 4),(5 4),(8 6),(0 7),(2 8),0.255
,0,7,9,23,(5 0),(0 0),(4 0),(6 0),(3 1),(10 1),(0 1),(3 2),(10 3),(6 3),(11 3),(3 8),(7 4),(0 4),(3 5),(10 7),(8 8),0.307
,0,5,9,19,(1 1),(0 0),(4 0),(5 0),(0 1),(2 1),(9 1),(2 2),(1 3),(8 4),(0 3),(5 3),(2 5),(5 4),(8 5),(0 7),(8 8),0.277
,0,5,9,19,(9 0),(0 0),(8 0),(4 0),(3 1),(10 1),(0 1),(8 2),(0 3),(8 5),(1 3),(2 3),(2 4),(5 4),(8 6),(0 7),(2 8),0.308
,1,1,8,110,(0 0),(7 0),(1 0),(3 0),(2 1),(10 1),(7 1),(0 2),(11 3),(6 4),(10 3),(3 3),(3 4),(-1 -1),(6 5),(0 6),(2 7),0.295
,1,1,8,110,(0 0),(6 0),(5 0),(1 0),(9 1),(10 1),(6 1),(9 2),(1 3),(5 4),(0 3),(2 3),(2 4),(-1 -1),(7 5),(5 6),(0 7),0.28
,1,1,8,110,(11 0),(2 0),(1 0),(7 0),(0 1),(2 1),(4 1),(1 2),(4 3),(5 4),(0 3),(5 3),(9 4),(-1 -1),(5 5),(1 6),(0 7),0.272
,0,6,9,21,(1 0),(2 0),(10 2),(6 0),(0 1),(10 1),(3 1),(0 2),(3 3),(5 4),(4 3),(5 3),(0 5),(9 4),(5 5),(3 7),(5 8),0.256
,0,4,9,17,(2 0),(7 0),(11 0),(3 0),(10 1),(0 1),(7 1),(0 2),(11 3),(6 4),(10 3),(3 3),(0 5),(3 4),(6 5),(10 7),(6 8),0.369
