,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(9 2),(11 3),(0 4),(0 5),(0 8),(5 6),26.755
,1,2,10,114,(3 0),(5 1),(-1 -1),(10 1),(1 2),(0 3),(5 4),(3 5),(0 8),(8 6),26.586
,1,2,10,114,(8 0),(3 1),(-1 -1),(10 1),(1 2),(0 3),(3 4),(3 5),(0 8),(8 6),26.27
,0,7,10,24,(6 0),(0 1),(8 1),(4 1),(1 3),(0 3),(7 6),(7 7),(0 8),(3 6),24.715
,0,9,10,28,(10 0),(2 1),(6 1),(0 1),(10 5),(4 3),(5 6),(5 7),(0 8),(0 6),28.292
,0,9,10,28,(10 0),(4 1),(0 1),(8 1),(10 5),(4 3),(5 6),(5 7),(0 8),(0 6),28.232
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(10 2),(9 3),(0 4),(0 5),(0 8),(5 6),26.803
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),39.217
,1,2,10,114,(7 0),(2 1),(-1 -1),(9 1),(0 2),(11 3),(2 4),(2 5),(0 8),(7 6),30.006
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),30.03
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),30.739
,1,2,10,114,(3 0),(7 1),(-1 -1),(5 1),(1 2),(0 3),(7 4),(7 5),(0 8),(3 6),29.32
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),29.971
,1,2,10,114,(2 0),(4 1),(-1 -1),(0 1),(9 2),(11 3),(4 4),(4 5),(0 8),(0 6),31.131
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),29.314
,0,7,10,24,(4 0),(0 1),(6 1),(10 1),(0 3),(2 3),(7 6),(7 7),(0 8),(3 6),28.392
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),30.588
,0,9,10,28,(10 0),(4 1),(0 1),(8 1),(10 5),(4 3),(5 6),(5 7),(0 8),(0 6),31.985
,1,2,10,114,(2 0),(6 1),(-1 -1),(0 1),(4 2),(11 3),(6 4),(6 5),(0 8),(0 6),32.196
,1,2,10,114,(0 0),(2 1),(-1 -1),(7 1),(10 2),(9 3),(2 4),(0 5),(0 8),(5 6),29.454
,1,2,10,114,(0 0),(2 1),(-1 -1),(7 1),(10 2),(9 3),(2 4),(0 5),(0 8),(5 6),27.669
,1,2,10,114,(9 0),(0 1),(-1 -1),(7 1),(5 2),(11 3),(0 4),(0 5),(0 8),(7 6),27.55
,1,2,10,114,(10 0),(3 1),(-1 -1),(8 1),(1 2),(0 3),(3 4),(3 5),(0 8),(8 6),29.183
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),28.168
,0,7,10,24,(2 0),(8 1),(4 1),(0 1),(10 3),(9 3),(0 6),(0 7),(5 8),(5 6),33.564
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),31.611
,0,9,10,28,(8 0),(0 1),(4 1),(10 1),(1 3),(0 3),(5 9),(7 6),(0 8),(3 6),28.008
,0,7,10,24,(0 0),(8 1),(4 1),(2 1),(9 3),(11 3),(0 6),(0 7),(5 8),(5 6),28.764
,1,2,10,114,(10 0),(0 1),(-1 -1),(8 1),(6 2),(0 3),(1 4),(1 5),(0 8),(8 6),29.17
,0,7,10,24,(0 0),(8 1),(4 1),(2 1),(10 3),(9 3),(0 6),(0 7),(5 8),(5 6),27.632
,1,2,10,114,(0 0),(7 1),(-1 -1),(2 1),(5 2),(4 3),(7 4),(7 5),(0 8),(0 6),27.664
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.242
,1,2,10,114,(10 0),(0 1),(-1 -1),(8 1),(5 2),(7 3),(0 4),(0 5),(0 8),(8 6),0.232
,1,2,10,114,(7 0),(2 1),(-1 -1),(0 1),(9 2),(11 3),(2 4),(4 5),(0 8),(0 6),0.226
,1,2,10,114,(7 0),(2 1),(-1 -1),(0 1),(10 2),(9 3),(2 4),(4 5),(0 8),(0 6),0.235
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.367
,1,2,10,114,(2 0),(6 1),(-1 -1),(0 1),(4 2),(11 3),(6 4),(6 5),(0 8),(0 6),0.267
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.245
,1,2,10,114,(2 0),(7 1),(-1 -1),(0 1),(5 2),(4 3),(7 4),(7 5),(0 8),(0 6),0.275
,1,2,10,114,(2 0),(4 1),(-1 -1),(9 1),(0 2),(11 3),(4 4),(2 5),(0 8),(7 6),0.236
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.24
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(10 2),(9 3),(0 4),(0 5),(0 8),(5 6),0.258
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.282
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.24
,1,2,10,114,(8 0),(0 1),(-1 -1),(10 1),(5 2),(7 3),(0 4),(0 5),(0 8),(8 6),0.235
,0,7,10,24,(0 0),(8 1),(4 1),(2 1),(10 3),(9 3),(0 6),(0 7),(5 8),(5 6),0.275
,1,2,10,114,(8 0),(0 1),(-1 -1),(6 1),(10 2),(0 3),(1 4),(1 5),(0 8),(6 6),0.229
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(9 2),(11 3),(0 4),(0 5),(0 8),(5 6),0.224
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.263
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.212
,1,2,10,114,(7 0),(2 1),(-1 -1),(0 1),(9 2),(11 3),(2 4),(4 5),(0 8),(0 6),0.239
,1,2,10,114,(10 0),(2 1),(-1 -1),(8 1),(0 2),(2 3),(3 4),(3 5),(0 8),(8 6),0.212
,1,2,10,114,(2 0),(6 1),(-1 -1),(0 1),(4 2),(11 3),(6 4),(6 5),(0 8),(0 6),0.262
,1,2,10,114,(10 0),(0 1),(-1 -1),(8 1),(6 2),(5 3),(0 4),(0 5),(0 8),(8 6),0.229
,1,2,10,114,(2 0),(4 1),(-1 -1),(0 1),(10 2),(9 3),(4 4),(4 5),(0 8),(0 6),0.253
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.242
,1,2,10,114,(8 0),(0 1),(-1 -1),(6 1),(10 2),(0 3),(1 4),(1 5),(0 8),(6 6),0.245
,1,2,10,114,(7 0),(0 1),(-1 -1),(9 1),(5 2),(11 3),(0 4),(0 5),(0 8),(7 6),0.216
,1,2,10,114,(2 0),(4 1),(-1 -1),(9 1),(0 2),(11 3),(4 4),(2 5),(0 8),(7 6),0.237
,1,2,10,114,(8 0),(2 1),(-1 -1),(10 1),(0 2),(7 3),(2 4),(2 5),(0 8),(8 6),0.309
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.234
,0,9,10,28,(0 0),(2 1),(6 1),(10 1),(0 5),(2 3),(7 6),(7 7),(2 8),(3 6),0.219
,0,9,10,28,(0 0),(4 1),(8 1),(2 1),(5 3),(4 3),(5 9),(7 6),(0 8),(0 6),0.273
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.222
,1,2,10,114,(8 0),(0 1),(-1 -1),(6 1),(10 2),(5 3),(0 4),(0 5),(0 8),(6 6),0.261
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(10 2),(9 3),(0 4),(0 5),(0 8),(5 6),0.284
,1,2,10,114,(7 0),(2 1),(-1 -1),(0 1),(10 2),(9 3),(2 4),(4 5),(0 8),(0 6),0.234
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.274
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.226
,1,2,10,114,(8 0),(0 1),(-1 -1),(10 1),(6 2),(5 3),(0 4),(0 5),(0 8),(8 6),0.222
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.253
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.243
,0,7,10,24,(0 0),(8 1),(2 1),(6 1),(9 3),(11 3),(0 6),(0 7),(5 8),(5 6),0.262
,1,2,10,114,(0 0),(4 1),(-1 -1),(2 1),(9 2),(11 3),(4 4),(4 5),(0 8),(0 6),0.235
,1,2,10,114,(0 0),(4 1),(-1 -1),(2 1),(10 2),(9 3),(4 4),(4 5),(0 8),(0 6),0.248
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.291
,1,2,10,114,(10 0),(3 1),(-1 -1),(8 1),(1 2),(0 3),(3 4),(3 5),(0 8),(8 6),0.31
,1,2,10,114,(9 0),(2 1),(-1 -1),(7 1),(0 2),(11 3),(2 4),(2 5),(0 8),(7 6),0.241
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.218
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.358
,0,11,10,32,(10 0),(4 1),(0 1),(8 1),(10 5),(4 3),(5 9),(5 6),(0 8),(0 6),0.233
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.237
,1,2,10,114,(1 0),(5 1),(-1 -1),(3 1),(10 2),(0 3),(5 4),(5 5),(0 8),(1 6),0.355
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.236
,1,2,10,114,(9 0),(2 1),(-1 -1),(7 1),(0 2),(11 3),(2 4),(2 5),(0 8),(7 6),0.26
,1,2,10,114,(2 0),(4 1),(-1 -1),(0 1),(9 2),(11 3),(4 4),(4 5),(0 8),(0 6),0.217
,0,7,10,24,(8 0),(0 1),(4 1),(10 1),(0 3),(2 3),(7 6),(7 7),(0 8),(3 6),0.256
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.313
,0,7,10,24,(4 0),(0 1),(8 1),(6 1),(1 3),(0 3),(7 6),(7 7),(0 8),(3 6),0.228
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.209
,1,2,10,114,(2 0),(4 1),(-1 -1),(0 1),(9 2),(11 3),(4 4),(4 5),(0 8),(0 6),0.28
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.211
,1,2,10,114,(7 0),(2 1),(-1 -1),(0 1),(10 2),(9 3),(2 4),(4 5),(0 8),(0 6),0.259
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.23
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.268
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(10 2),(9 3),(0 4),(0 5),(0 8),(5 6),0.233
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.237
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.223
,1,2,10,114,(9 0),(0 1),(-1 -1),(7 1),(5 2),(11 3),(0 4),(0 5),(0 8),(7 6),0.249
,1,2,10,114,(2 0),(4 1),(-1 -1),(0 1),(10 2),(9 3),(4 4),(4 5),(0 8),(0 6),0.227
,1,2,10,114,(0 0),(2 1),(-1 -1),(7 1),(10 2),(9 3),(2 4),(0 5),(0 8),(5 6),0.3
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.217
,0,9,10,28,(0 0),(8 1),(4 1),(2 1),(10 3),(9 3),(0 9),(0 6),(5 8),(5 6),0.236
,1,2,10,114,(1 0),(7 1),(-1 -1),(3 1),(5 2),(0 3),(7 4),(7 5),(0 8),(1 6),0.211
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.232
,1,2,10,114,(0 0),(6 1),(-1 -1),(2 1),(4 2),(11 3),(6 4),(6 5),(0 8),(0 6),0.238
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.263
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.273
,0,7,10,24,(0 0),(8 1),(2 1),(6 1),(9 3),(11 3),(0 6),(0 7),(5 8),(5 6),0.225
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.212
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(10 2),(9 3),(0 4),(0 5),(0 8),(5 6),0.319
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.244
,1,2,10,114,(8 0),(3 1),(-1 -1),(1 1),(10 2),(0 3),(3 4),(5 5),(0 8),(1 6),0.246
,1,2,10,114,(8 0),(0 1),(-1 -1),(10 1),(5 2),(7 3),(0 4),(0 5),(0 8),(8 6),0.282
,1,2,10,114,(5 0),(0 1),(-1 -1),(7 1),(10 2),(9 3),(0 4),(0 5),(0 8),(5 6),0.272
,1,2,10,114,(10 0),(5 1),(-1 -1),(3 1),(1 2),(0 3),(5 4),(7 5),(0 8),(3 6),0.282
,1,2,10,114,(2 0),(4 1),(-1 -1),(0 1),(10 2),(9 3),(4 4),(4 5),(0 8),(0 6),0.386
,1,2,10,114,(0 0),(2 1),(-1 -1),(7 1),(9 2),(11 3),(2 4),(0 5),(0 8),(5 6),0.266
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.24
,1,2,10,114,(10 0),(3 1),(-1 -1),(8 1),(1 2),(0 3),(3 4),(3 5),(0 8),(8 6),0.268
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.242
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.235
,1,2,10,114,(8 0),(3 1),(-1 -1),(1 1),(10 2),(0 3),(3 4),(5 5),(0 8),(1 6),0.219
,0,9,10,28,(10 0),(0 1),(4 1),(8 1),(10 5),(0 3),(5 6),(5 7),(0 8),(1 6),0.266
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.246
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.288
,1,2,10,114,(5 0),(0 1),(-1 -1),(7 1),(9 2),(11 3),(0 4),(0 5),(0 8),(5 6),0.212
,1,2,10,114,(1 0),(5 1),(-1 -1),(3 1),(10 2),(0 3),(5 4),(5 5),(0 8),(1 6),0.231
,1,2,10,114,(7 0),(0 1),(-1 -1),(9 1),(5 2),(11 3),(0 4),(0 5),(0 8),(7 6),0.328
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.266
,1,2,10,114,(10 0),(0 1),(-1 -1),(8 1),(5 2),(7 3),(0 4),(0 5),(0 8),(8 6),0.286
,0,9,10,28,(10 0),(2 1),(6 1),(0 1),(10 5),(4 3),(5 6),(5 7),(0 8),(0 6),0.261
,0,11,10,32,(10 0),(2 1),(6 1),(0 1),(4 3),(11 5),(5 9),(6 6),(0 8),(0 6),0.214
,1,2,10,114,(7 0),(2 1),(-1 -1),(9 1),(0 2),(11 3),(2 4),(2 5),(0 8),(7 6),0.302
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.217
,0,9,10,28,(10 0),(0 1),(4 1),(8 1),(10 5),(0 3),(5 6),(5 7),(0 8),(1 6),0.232
,0,9,10,28,(0 0),(2 1),(6 1),(10 1),(0 5),(2 3),(7 6),(7 7),(2 8),(3 6),0.253
,0,7,10,24,(0 0),(8 1),(2 1),(6 1),(10 3),(9 3),(0 6),(0 7),(5 8),(5 6),0.28
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.243
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),8.254
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),8.353
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),8.196
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),7.901
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),8.321
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),8.975
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),8.684
,0,9,10,28,(0 0),(2 1),(8 1),(6 1),(0 5),(2 3),(7 6),(7 7),(2 8),(3 6),10.274
,1,2,10,114,(10 0),(0 1),(-1 -1),(8 1),(6 2),(5 3),(0 4),(0 5),(0 8),(8 6),0.414
,1,2,10,114,(2 0),(6 1),(-1 -1),(4 1),(0 2),(11 3),(6 4),(6 5),(0 8),(2 6),0.408
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.435
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.416
,1,2,10,114,(2 0),(7 1),(-1 -1),(0 1),(5 2),(4 3),(7 4),(7 5),(0 8),(0 6),0.432
,0,9,10,28,(10 0),(0 1),(6 1),(4 1),(10 5),(0 3),(5 6),(5 7),(0 8),(1 6),0.367
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.389
,0,11,10,32,(10 0),(4 1),(0 1),(8 1),(10 5),(4 3),(5 9),(5 6),(0 8),(0 6),0.42
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.349
,0,7,10,24,(0 0),(8 1),(4 1),(2 1),(9 3),(11 3),(0 6),(0 7),(5 8),(5 6),0.334
,0,9,10,28,(10 0),(2 1),(6 1),(0 1),(10 5),(4 3),(5 6),(5 7),(0 8),(0 6),0.384
,1,2,10,114,(1 0),(5 1),(-1 -1),(3 1),(10 2),(0 3),(5 4),(5 5),(0 8),(1 6),0.402
,1,2,10,114,(2 0),(6 1),(-1 -1),(0 1),(4 2),(11 3),(6 4),(6 5),(0 8),(0 6),0.36
,0,7,10,24,(2 0),(4 1),(8 1),(0 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.346
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.432
,1,2,10,114,(1 0),(3 1),(-1 -1),(8 1),(10 2),(0 3),(3 4),(1 5),(0 8),(6 6),0.369
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.379
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.383
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(10 2),(9 3),(0 4),(0 5),(0 8),(5 6),0.359
,1,2,10,114,(10 0),(0 1),(-1 -1),(8 1),(5 2),(7 3),(0 4),(0 5),(0 8),(8 6),0.406
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.374
,1,2,10,114,(0 0),(2 1),(-1 -1),(7 1),(9 2),(11 3),(2 4),(0 5),(0 8),(5 6),0.347
,0,7,10,24,(10 0),(4 1),(0 1),(8 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.395
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(9 2),(11 3),(0 4),(0 5),(0 8),(5 6),0.35
,0,9,10,28,(2 0),(8 1),(4 1),(0 1),(9 3),(11 3),(0 9),(0 6),(5 8),(5 6),0.578
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(9 2),(11 3),(0 4),(0 5),(0 8),(5 6),0.437
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.36
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(9 2),(11 3),(0 4),(0 5),(0 8),(5 6),0.559
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(10 2),(9 3),(0 4),(0 5),(0 8),(5 6),0.351
,1,2,10,114,(8 0),(0 1),(-1 -1),(6 1),(10 2),(5 3),(0 4),(0 5),(0 8),(6 6),0.424
,0,7,10,24,(10 0),(0 1),(4 1),(8 1),(0 3),(2 3),(7 6),(7 7),(0 8),(3 6),0.693
,1,2,10,114,(1 0),(7 1),(-1 -1),(3 1),(5 2),(0 3),(7 4),(7 5),(0 8),(1 6),0.485
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.6
,1,2,10,114,(0 0),(2 1),(-1 -1),(7 1),(10 2),(9 3),(2 4),(0 5),(0 8),(5 6),0.497
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.542
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.502
,0,9,10,28,(10 0),(2 1),(6 1),(0 1),(4 3),(11 5),(6 6),(6 7),(0 8),(0 6),0.625
,0,9,10,28,(0 0),(2 1),(6 1),(10 1),(0 5),(2 3),(7 6),(7 7),(2 8),(3 6),0.579
,1,2,10,114,(5 0),(0 1),(-1 -1),(7 1),(9 2),(11 3),(0 4),(0 5),(0 8),(5 6),0.49
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.563
,1,2,10,114,(9 0),(0 1),(-1 -1),(7 1),(5 2),(11 3),(0 4),(0 5),(0 8),(7 6),0.66
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(5 3),(4 3),(7 6),(7 7),(0 8),(0 6),0.478
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.64
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.614
,0,7,10,24,(0 0),(4 1),(8 1),(2 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.574
,1,2,10,114,(0 0),(2 1),(-1 -1),(7 1),(10 2),(9 3),(2 4),(0 5),(0 8),(5 6),0.783
,1,2,10,114,(0 0),(6 1),(-1 -1),(2 1),(4 2),(6 3),(7 4),(7 5),(0 8),(0 6),0.505
,0,7,10,24,(8 0),(4 1),(0 1),(10 1),(4 3),(6 3),(7 6),(7 7),(0 8),(0 6),0.524
,1,2,10,114,(0 0),(6 1),(-1 -1),(2 1),(4 2),(11 3),(6 4),(6 5),(0 8),(0 6),0.502
,1,2,10,114,(7 0),(0 1),(-1 -1),(5 1),(10 2),(9 3),(0 4),(0 5),(0 8),(5 6),0.712
