1,33,30,196,(7 0),(11 0),(4 0),(10 2),(0 2),(6 6),(6 5),(-1 -1),(4 5),(11 7),(8 18),(1 8),(0 8),(6 11),(7 18),(7 13),(5 13),(0 22),(1 15),(7 15),(1 16),(0 17),(5 19),(11 23),0.446
1,30,30,190,(0 0),(9 0),(5 0),(0 3),(1 2),(-1 -1),(5 5),(5 6),(10 5),(0 7),(7 18),(1 8),(4 8),(5 10),(10 19),(5 13),(10 13),(0 22),(0 15),(5 15),(0 16),(4 17),(5 18),(11 23),0.392
1,35,30,200,(0 0),(10 0),(6 0),(11 2),(2 2),(7 10),(6 5),(7 6),(0 5),(6 7),(-1 -1),(2 8),(5 8),(0 13),(5 17),(2 18),(6 15),(6 22),(8 15),(0 15),(8 16),(4 18),(0 18),(2 23),0.425
1,39,30,208,(5 0),(9 0),(6 0),(4 7),(5 6),(0 2),(5 5),(3 18),(10 5),(0 7),(-1 -1),(1 7),(9 8),(6 12),(8 12),(4 13),(10 13),(3 22),(0 15),(3 15),(8 22),(0 17),(1 18),(0 23),0.411
1,36,30,202,(8 0),(4 0),(5 0),(9 2),(0 2),(4 6),(5 5),(3 11),(10 5),(9 7),(5 18),(-1 -1),(0 8),(1 9),(10 19),(1 13),(10 13),(0 22),(1 15),(5 15),(1 16),(0 17),(8 18),(11 23),0.446
1,36,29,201,(0 0),(10 0),(1 0),(4 2),(6 7),(5 2),(0 5),(0 6),(10 6),(5 7),(-1 -1),(0 10),(3 10),(8 13),(4 12),(6 13),(10 14),(5 15),(0 17),(2 23),(7 23),(2 18),(0 18),(11 23),0.426
1,44,30,218,(3 0),(5 0),(0 0),(4 2),(1 22),(6 2),(0 5),(0 6),(5 7),(7 7),(7 18),(8 7),(11 8),(0 10),(4 12),(0 13),(10 22),(-1 -1),(0 15),(5 15),(0 16),(10 17),(5 18),(0 23),0.48
1,35,30,200,(10 0),(0 0),(6 0),(9 2),(4 13),(1 2),(8 6),(1 7),(6 5),(0 7),(-1 -1),(8 7),(11 8),(1 11),(3 12),(1 13),(9 14),(7 22),(0 15),(4 19),(3 22),(2 17),(0 18),(2 23),0.432
1,45,30,220,(3 0),(9 0),(0 0),(10 2),(5 2),(4 9),(5 8),(0 5),(9 14),(2 9),(-1 -1),(9 7),(3 9),(0 9),(11 14),(4 14),(0 13),(5 22),(6 15),(0 27),(5 16),(2 17),(3 18),(0 23),0.414
1,35,30,200,(5 0),(10 0),(6 0),(11 2),(4 9),(0 2),(1 7),(5 5),(10 6),(0 7),(-1 -1),(1 8),(8 9),(7 18),(9 12),(10 14),(10 16),(7 22),(5 15),(0 15),(2 18),(6 17),(0 18),(6 23),0.479
1,39,30,208,(8 0),(11 0),(5 0),(10 2),(3 24),(0 2),(0 7),(5 5),(10 6),(4 7),(-1 -1),(7 9),(1 8),(2 9),(0 12),(2 13),(10 14),(7 22),(7 16),(2 15),(3 18),(7 17),(1 18),(0 23),0.404
1,44,30,218,(10 0),(9 0),(0 0),(8 2),(6 18),(3 2),(8 6),(3 7),(0 5),(2 7),(-1 -1),(8 7),(11 8),(3 11),(0 19),(3 13),(0 13),(1 22),(2 15),(6 15),(2 16),(7 24),(10 18),(6 24),0.394
1,38,30,206,(5 0),(9 0),(6 0),(10 2),(0 7),(0 2),(5 5),(5 6),(8 10),(4 7),(-1 -1),(5 10),(10 8),(2 13),(11 12),(0 13),(2 15),(6 22),(4 17),(4 18),(2 21),(10 17),(0 18),(11 23),0.447
1,30,30,190,(6 0),(10 0),(7 0),(0 2),(-1 -1),(1 2),(6 5),(6 6),(4 7),(0 7),(1 18),(1 7),(11 8),(6 10),(0 18),(6 13),(9 13),(4 22),(5 15),(0 15),(5 16),(11 17),(9 19),(11 23),0.451
1,42,28,212,(8 0),(11 0),(5 0),(10 2),(0 7),(0 2),(0 15),(5 5),(10 6),(4 7),(-1 -1),(5 9),(8 9),(2 13),(9 12),(0 13),(10 14),(3 16),(0 16),(3 24),(8 22),(0 17),(1 18),(0 23),0.386
1,43,28,214,(1 0),(8 0),(9 0),(0 2),(7 19),(3 2),(8 6),(3 7),(1 5),(0 7),(8 7),(5 11),(11 8),(3 11),(2 16),(1 13),(3 13),(-1 -1),(0 15),(3 25),(3 19),(11 17),(0 18),(11 23),0.42
1,42,29,213,(5 0),(11 0),(6 0),(10 2),(4 9),(0 2),(0 7),(5 5),(6 18),(11 7),(9 17),(0 8),(10 8),(8 9),(3 12),(8 13),(1 16),(-1 -1),(0 15),(4 15),(0 22),(0 17),(4 18),(8 23),0.415
1,46,28,220,(0 0),(11 0),(2 0),(1 2),(5 19),(6 2),(2 5),(1 6),(10 7),(0 7),(6 7),(3 10),(9 8),(1 10),(11 17),(10 15),(1 13),(-1 -1),(3 17),(1 25),(1 19),(0 17),(9 18),(0 23),0.38
1,38,30,206,(4 0),(9 0),(5 0),(8 2),(0 2),(4 6),(4 5),(7 15),(10 5),(9 7),(-1 -1),(0 8),(5 11),(3 11),(6 12),(7 13),(3 13),(7 22),(0 15),(7 19),(3 22),(2 17),(0 18),(2 23),0.396
1,39,30,208,(5 0),(4 0),(6 0),(11 2),(0 2),(4 6),(5 5),(-1 -1),(9 5),(11 7),(5 11),(0 8),(8 11),(3 11),(9 13),(3 13),(10 15),(0 22),(0 15),(5 23),(1 16),(0 17),(10 21),(5 26),0.41
1,35,30,200,(4 0),(9 0),(1 0),(0 2),(5 2),(0 6),(1 5),(0 11),(10 5),(9 7),(-1 -1),(7 15),(5 8),(6 9),(6 12),(7 13),(10 13),(2 22),(2 18),(0 15),(7 22),(5 17),(0 18),(11 23),0.414
1,42,30,214,(1 0),(0 0),(2 0),(9 2),(5 2),(5 25),(1 5),(3 8),(10 5),(9 7),(-1 -1),(0 7),(8 8),(3 12),(7 12),(10 13),(5 13),(0 14),(9 15),(5 22),(1 22),(8 17),(10 18),(0 23),0.442
1,45,30,220,(4 0),(9 0),(5 0),(8 2),(0 2),(4 25),(4 5),(4 6),(10 5),(9 7),(4 10),(0 8),(3 8),(7 10),(11 13),(7 13),(0 16),(-1 -1),(0 15),(4 22),(7 16),(1 22),(2 18),(0 23),0.445
1,37,30,204,(0 0),(11 0),(6 0),(10 2),(5 10),(1 2),(6 5),(6 6),(3 7),(11 7),(-1 -1),(0 7),(11 16),(9 10),(5 16),(9 13),(3 18),(6 22),(9 15),(0 15),(7 16),(6 17),(1 18),(0 23),0.465
1,38,30,206,(5 0),(9 0),(6 0),(9 6),(5 6),(0 2),(5 5),(-1 -1),(10 5),(3 7),(7 18),(0 7),(4 8),(9 13),(6 19),(7 13),(5 13),(1 22),(0 15),(7 15),(0 16),(4 17),(10 18),(0 23),0.411
1,35,30,200,(5 0),(11 0),(6 0),(10 2),(-1 -1),(0 2),(1 7),(5 5),(10 6),(0 7),(5 9),(1 8),(4 8),(8 9),(8 12),(9 14),(2 15),(7 22),(9 16),(0 27),(3 21),(9 17),(0 18),(2 23),0.442
1,30,30,190,(7 0),(8 0),(4 0),(11 2),(0 2),(-1 -1),(4 5),(4 6),(9 5),(11 7),(1 8),(6 10),(0 8),(4 10),(9 13),(10 15),(4 13),(1 22),(6 17),(4 19),(6 23),(0 17),(10 18),(0 23),0.392
1,25,30,180,(4 0),(8 0),(5 0),(9 2),(0 2),(-1 -1),(4 5),(5 6),(10 5),(4 7),(7 10),(1 8),(0 8),(5 10),(6 12),(10 13),(10 15),(7 22),(3 18),(1 15),(3 22),(0 17),(1 18),(0 23),0.515
1,40,30,210,(8 0),(9 0),(5 0),(10 2),(1 7),(0 2),(5 5),(5 6),(5 10),(0 7),(-1 -1),(7 12),(10 8),(7 10),(11 12),(1 13),(3 13),(3 19),(0 15),(0 27),(8 22),(0 17),(1 18),(0 23),0.448
1,37,30,204,(1 0),(8 0),(9 0),(0 2),(8 6),(3 2),(3 7),(5 18),(1 5),(0 7),(-1 -1),(5 8),(3 8),(8 12),(4 12),(1 13),(10 13),(3 22),(0 15),(5 15),(8 22),(2 17),(0 18),(2 23),0.4
1,40,30,210,(1 0),(11 0),(2 0),(0 2),(2 9),(6 2),(6 7),(1 5),(10 17),(10 7),(-1 -1),(6 8),(11 8),(0 9),(9 12),(0 13),(8 22),(3 22),(5 15),(0 15),(5 16),(2 18),(0 18),(2 23),0.497
1,37,30,204,(5 0),(0 0),(1 0),(4 2),(8 7),(7 2),(0 6),(5 18),(5 5),(7 7),(-1 -1),(1 7),(0 8),(8 13),(4 12),(5 13),(10 13),(6 22),(1 15),(5 15),(2 22),(2 17),(0 18),(11 23),0.535
1,37,30,204,(10 0),(3 0),(0 0),(9 2),(6 7),(4 2),(0 6),(4 18),(10 5),(5 7),(-1 -1),(1 7),(4 8),(8 13),(0 12),(6 13),(10 13),(3 22),(1 15),(5 15),(8 22),(3 17),(1 18),(0 23),0.471
0,79,30,188,(9 11),(9 5),(9 0),(5 13),(5 2),(0 2),(5 12),(4 8),(10 5),(0 7),(7 15),(1 7),(6 13),(7 13),(4 12),(10 13),(10 15),(0 22),(0 15),(5 27),(0 16),(5 17),(10 21),(5 23),0.468
1,39,30,208,(1 0),(6 0),(7 0),(0 2),(2 2),(-1 -1),(7 5),(6 6),(0 6),(11 7),(2 15),(2 8),(5 8),(6 10),(6 19),(8 13),(6 13),(7 22),(8 15),(0 27),(8 16),(5 17),(0 18),(5 23),0.475
1,40,29,209,(8 0),(9 0),(5 0),(10 2),(0 7),(0 2),(5 5),(7 6),(8 10),(7 10),(-1 -1),(4 7),(11 10),(4 14),(10 12),(0 13),(2 13),(2 21),(4 16),(4 18),(8 23),(9 18),(0 18),(7 23),0.525
1,34,29,197,(7 0),(8 0),(4 0),(11 2),(0 2),(4 6),(4 5),(1 11),(9 5),(11 7),(-1 -1),(6 11),(0 8),(1 9),(9 13),(10 15),(10 17),(1 19),(1 15),(1 16),(8 23),(0 17),(6 18),(0 23),0.405
1,39,30,208,(4 0),(0 0),(1 0),(11 2),(-1 -1),(6 2),(1 9),(1 5),(3 10),(0 7),(6 7),(9 7),(5 9),(1 10),(9 14),(1 13),(10 14),(3 19),(0 15),(0 27),(8 24),(0 17),(1 18),(0 23),0.46
1,36,30,202,(8 0),(10 0),(5 0),(11 2),(6 9),(0 2),(0 7),(5 5),(10 17),(11 7),(-1 -1),(2 8),(10 8),(0 9),(5 12),(0 13),(3 18),(5 22),(6 15),(0 15),(6 16),(2 18),(0 18),(2 23),0.477
1,42,30,214,(0 0),(11 0),(1 0),(5 2),(8 8),(6 2),(8 7),(0 5),(5 7),(7 7),(-1 -1),(2 9),(8 16),(0 9),(1 12),(8 14),(10 14),(1 22),(5 15),(6 27),(2 16),(0 17),(6 18),(0 23),0.524
1,44,30,218,(0 0),(11 0),(7 0),(6 2),(8 19),(1 2),(7 5),(6 6),(5 10),(4 7),(-1 -1),(1 7),(0 8),(7 10),(7 12),(10 13),(8 13),(0 22),(1 15),(5 27),(1 16),(0 17),(5 18),(7 23),0.398
1,43,30,216,(4 0),(8 0),(5 0),(11 2),(0 2),(4 6),(4 5),(6 13),(9 5),(11 7),(-1 -1),(1 8),(0 8),(6 11),(5 12),(8 17),(10 17),(1 22),(1 15),(6 27),(1 16),(0 17),(6 18),(0 23),0.549
1,50,30,230,(7 0),(11 0),(0 0),(0 5),(3 2),(7 6),(7 5),(7 11),(10 15),(6 8),(-1 -1),(3 8),(2 8),(0 9),(9 15),(7 15),(0 13),(1 22),(3 15),(6 27),(3 16),(2 17),(7 18),(0 23),0.492
1,36,29,201,(7 0),(8 0),(4 0),(11 2),(0 2),(4 10),(4 5),(4 6),(9 5),(11 7),(-1 -1),(1 8),(0 8),(6 15),(9 13),(10 15),(10 17),(3 18),(6 17),(1 15),(8 23),(0 17),(1 18),(0 23),0.448
1,36,30,202,(1 0),(0 0),(2 0),(10 2),(1 6),(5 2),(1 5),(-1 -1),(10 6),(0 7),(2 18),(6 7),(5 8),(3 12),(11 20),(1 13),(10 14),(5 22),(6 15),(0 15),(6 16),(5 17),(0 18),(10 23),0.458
1,29,30,188,(8 0),(0 0),(5 0),(9 2),(1 2),(-1 -1),(5 5),(5 6),(10 5),(0 7),(2 8),(5 10),(1 8),(8 10),(8 12),(9 13),(9 16),(7 22),(9 15),(2 20),(3 23),(7 17),(0 18),(2 23),0.41
1,42,30,214,(9 0),(0 0),(1 0),(11 2),(5 7),(4 2),(0 6),(0 7),(9 5),(11 7),(-1 -1),(0 11),(6 13),(3 11),(5 13),(3 13),(3 15),(6 22),(7 15),(0 27),(7 16),(11 17),(1 18),(0 23),0.5
1,43,30,216,(0 0),(10 0),(1 0),(11 2),(7 24),(5 2),(0 11),(0 5),(8 7),(11 7),(-1 -1),(5 7),(10 8),(0 9),(0 12),(1 13),(7 18),(0 22),(1 15),(5 15),(1 16),(10 17),(5 18),(11 23),0.445
1,36,30,202,(9 0),(8 0),(0 0),(10 2),(6 7),(3 2),(8 6),(-1 -1),(0 5),(5 7),(2 18),(2 7),(11 8),(8 13),(1 19),(6 13),(0 13),(7 22),(7 15),(2 15),(7 16),(11 17),(5 18),(0 23),0.541
1,36,30,202,(9 0),(8 0),(5 0),(11 2),(5 7),(0 2),(5 6),(-1 -1),(9 5),(4 7),(3 18),(1 7),(0 8),(7 13),(11 19),(5 13),(10 13),(6 22),(6 15),(1 15),(6 16),(0 17),(1 18),(0 23),0.452
1,48,30,226,(5 0),(11 0),(1 8),(4 8),(7 2),(0 2),(1 7),(7 8),(5 5),(0 7),(-1 -1),(9 12),(8 12),(3 13),(7 12),(1 13),(5 13),(7 22),(9 19),(0 15),(1 18),(0 18),(5 19),(0 23),0.407
1,47,30,224,(4 0),(11 0),(5 0),(8 2),(0 2),(1 25),(4 5),(4 6),(9 5),(11 7),(8 13),(0 8),(11 15),(3 10),(5 12),(3 13),(6 13),(-1 -1),(0 15),(1 22),(1 16),(0 17),(6 19),(0 23),0.427
1,34,30,198,(5 0),(11 0),(6 0),(10 2),(0 8),(0 2),(0 7),(5 5),(10 6),(4 7),(-1 -1),(7 9),(5 9),(0 14),(6 12),(10 14),(9 19),(1 22),(2 15),(7 16),(1 16),(0 17),(7 19),(0 23),0.443
1,38,30,206,(8 0),(11 0),(5 0),(11 6),(7 6),(0 2),(7 5),(3 18),(5 5),(4 7),(-1 -1),(1 7),(0 8),(7 12),(9 12),(5 13),(10 13),(3 22),(1 15),(4 15),(8 22),(0 17),(1 18),(0 23),0.401
1,41,28,210,(0 0),(2 0),(3 0),(11 2),(6 7),(6 2),(2 6),(5 24),(0 5),(5 7),(2 16),(2 7),(10 8),(8 13),(11 12),(6 13),(0 13),(-1 -1),(2 15),(5 15),(5 18),(10 17),(0 19),(10 23),0.42
1,34,29,197,(1 0),(10 0),(2 0),(0 2),(1 6),(5 2),(1 5),(3 14),(10 6),(0 7),(-1 -1),(5 7),(9 11),(8 9),(8 12),(1 13),(10 14),(3 21),(0 15),(3 18),(8 22),(2 17),(0 18),(2 23),0.439
1,31,30,192,(5 0),(10 0),(6 0),(11 2),(4 9),(0 2),(0 7),(5 5),(10 6),(8 11),(-1 -1),(1 8),(0 8),(8 9),(9 12),(10 14),(10 16),(7 22),(1 15),(2 16),(3 19),(7 17),(0 18),(2 23),13.194
1,28,28,184,(8 0),(11 0),(5 0),(10 2),(4 9),(0 2),(1 7),(5 5),(10 6),(0 7),(-1 -1),(1 8),(9 11),(8 9),(8 12),(0 16),(10 14),(3 18),(0 15),(3 15),(8 22),(2 17),(0 18),(2 23),13.458
0,61,30,152,(3 0),(5 0),(0 0),(11 2),(0 9),(6 2),(7 7),(0 5),(5 7),(11 7),(5 18),(7 8),(10 8),(10 19),(4 12),(10 17),(8 18),(0 22),(0 15),(5 15),(0 16),(9 24),(10 21),(8 24),14.767
1,31,30,192,(10 0),(6 0),(7 0),(5 2),(-1 -1),(0 2),(2 7),(7 5),(0 7),(6 7),(2 18),(2 8),(5 8),(7 9),(10 19),(7 13),(10 13),(5 22),(6 15),(0 15),(6 16),(5 17),(0 18),(11 23),12.594
1,30,30,190,(5 0),(10 0),(6 0),(9 2),(0 7),(0 2),(5 5),(5 6),(10 6),(4 7),(-1 -1),(5 10),(8 10),(2 13),(9 12),(0 13),(10 14),(7 22),(5 17),(0 15),(3 18),(0 18),(1 18),(0 23),15.034
1,31,30,192,(5 0),(7 0),(9 0),(8 2),(-1 -1),(0 2),(7 6),(7 7),(5 5),(3 7),(5 18),(0 7),(4 8),(7 11),(10 19),(5 13),(10 13),(0 22),(0 15),(5 15),(0 16),(4 17),(8 18),(11 23),15.326
1,30,30,190,(5 0),(9 0),(6 0),(10 2),(1 7),(0 2),(5 5),(5 6),(10 6),(0 7),(-1 -1),(5 10),(9 10),(3 13),(8 12),(1 13),(10 14),(7 22),(5 17),(0 15),(3 18),(2 18),(0 18),(2 23),13.891
1,41,30,212,(5 0),(10 0),(6 0),(11 2),(5 9),(0 2),(0 7),(5 5),(10 6),(9 9),(6 18),(0 8),(11 14),(3 9),(10 14),(3 13),(1 22),(-1 -1),(0 15),(4 15),(0 16),(9 17),(4 18),(0 23),0.688
1,40,30,210,(5 0),(11 0),(6 0),(10 2),(3 18),(0 2),(4 9),(5 5),(10 6),(0 7),(-1 -1),(1 7),(9 9),(4 10),(8 12),(4 13),(10 14),(7 22),(0 15),(3 15),(3 24),(2 17),(0 18),(2 23),0.691
1,39,30,208,(9 0),(11 0),(6 0),(0 2),(7 9),(1 2),(2 7),(6 5),(0 7),(11 7),(-1 -1),(2 8),(6 11),(5 9),(5 12),(7 15),(9 15),(1 22),(0 15),(6 27),(0 16),(4 17),(7 18),(0 23),0.768
0,74,30,178,(0 0),(11 0),(1 0),(10 2),(1 9),(5 2),(5 7),(0 5),(10 6),(6 8),(7 8),(7 20),(5 8),(10 20),(0 12),(10 22),(10 14),(0 22),(1 15),(5 27),(1 16),(10 24),(5 18),(11 24),0.761
1,38,30,206,(1 0),(0 0),(2 0),(9 2),(5 2),(-1 -1),(1 5),(0 6),(10 5),(9 7),(9 15),(5 8),(8 8),(0 10),(1 19),(2 13),(0 13),(2 22),(2 15),(7 27),(2 16),(6 17),(7 18),(0 23),0.638
1,44,29,217,(10 0),(0 0),(6 0),(9 2),(1 11),(1 2),(8 6),(1 7),(6 5),(0 7),(2 17),(9 7),(8 8),(5 13),(7 13),(9 14),(5 15),(-1 -1),(9 16),(6 23),(8 17),(5 21),(0 18),(11 23),0.594
1,40,30,210,(3 0),(9 0),(0 0),(10 2),(3 7),(4 2),(0 5),(-1 -1),(7 7),(11 7),(2 18),(0 7),(10 8),(5 13),(9 12),(3 13),(10 17),(5 22),(5 15),(0 15),(5 16),(10 23),(0 18),(11 23),0.675
1,43,29,215,(7 0),(6 0),(8 0),(5 2),(8 22),(0 2),(7 5),(5 6),(10 6),(0 7),(4 10),(1 7),(7 10),(8 10),(1 14),(8 13),(2 14),(-1 -1),(8 15),(7 19),(4 22),(0 17),(2 20),(0 23),0.671
1,45,30,220,(0 0),(10 0),(6 0),(11 2),(2 2),(6 6),(6 5),(0 26),(0 5),(11 7),(-1 -1),(2 8),(5 8),(6 11),(7 19),(0 13),(6 13),(0 18),(8 15),(0 15),(8 16),(9 22),(5 19),(8 23),0.626
1,43,30,216,(8 0),(11 0),(5 0),(10 2),(1 24),(0 2),(0 7),(5 5),(10 6),(4 7),(6 18),(0 8),(8 9),(5 9),(9 12),(5 13),(10 14),(-1 -1),(5 15),(0 15),(1 18),(5 17),(10 20),(0 23),0.625
1,37,30,204,(0 0),(10 0),(7 0),(11 2),(3 24),(2 2),(7 6),(6 7),(0 5),(5 7),(-1 -1),(2 7),(11 8),(6 11),(10 12),(0 13),(8 13),(7 22),(0 15),(3 15),(3 18),(0 17),(1 18),(0 23),0.621
1,40,30,210,(1 0),(11 0),(2 0),(0 2),(2 9),(6 2),(7 7),(1 5),(10 22),(6 7),(-1 -1),(7 8),(10 8),(0 9),(11 12),(0 13),(3 18),(5 22),(5 15),(0 15),(6 16),(5 17),(1 18),(0 23),0.646
1,37,30,204,(6 0),(5 0),(7 0),(10 2),(5 6),(0 2),(6 5),(-1 -1),(9 6),(0 7),(5 18),(1 7),(11 8),(5 12),(4 12),(7 13),(10 17),(0 22),(0 15),(5 15),(0 16),(11 23),(8 18),(10 23),0.711
1,40,30,210,(9 0),(10 0),(0 0),(3 2),(-1 -1),(4 2),(0 6),(4 7),(5 15),(0 7),(9 7),(1 7),(3 14),(5 11),(4 12),(5 13),(7 13),(7 22),(0 15),(7 19),(3 23),(0 17),(1 18),(0 23),0.674
1,36,30,202,(9 0),(0 0),(6 0),(10 2),(2 24),(1 2),(6 5),(6 6),(3 7),(5 7),(-1 -1),(0 7),(11 8),(6 10),(8 12),(6 13),(9 13),(7 22),(5 15),(0 15),(2 18),(6 17),(0 18),(6 23),0.597
1,37,30,204,(0 0),(7 0),(8 0),(2 2),(3 2),(7 6),(8 5),(5 11),(0 5),(10 11),(-1 -1),(2 8),(11 11),(5 9),(9 15),(0 13),(10 20),(3 22),(5 15),(0 15),(5 16),(2 18),(0 18),(2 23),0.609
1,34,28,196,(10 0),(0 0),(1 0),(9 2),(4 11),(4 2),(0 6),(4 7),(10 5),(0 7),(-1 -1),(1 7),(9 8),(1 14),(8 12),(10 13),(10 15),(3 20),(0 16),(3 17),(8 22),(2 17),(0 18),(2 23),0.634
1,37,30,204,(10 0),(6 0),(7 0),(0 2),(7 9),(1 2),(0 7),(7 5),(10 18),(11 9),(-1 -1),(4 7),(0 8),(1 9),(1 12),(2 13),(6 18),(0 22),(2 15),(6 15),(2 16),(0 17),(8 18),(5 23),0.593
1,33,30,196,(8 0),(11 0),(5 0),(10 2),(3 9),(0 2),(0 7),(5 5),(10 6),(2 11),(-1 -1),(7 9),(0 8),(1 9),(1 12),(10 14),(9 19),(1 22),(3 15),(7 16),(3 16),(0 17),(7 19),(0 23),0.62
1,43,28,214,(0 0),(11 0),(6 0),(0 3),(2 7),(1 2),(6 9),(6 5),(10 9),(0 7),(-1 -1),(7 10),(1 8),(2 13),(6 12),(4 13),(2 22),(7 20),(2 15),(7 17),(2 16),(5 22),(0 18),(4 23),0.639
1,29,30,188,(4 0),(0 0),(1 0),(9 2),(5 2),(-1 -1),(1 5),(0 6),(10 5),(9 7),(0 18),(6 8),(5 8),(0 10),(3 18),(0 13),(10 13),(4 22),(6 15),(0 15),(6 16),(5 17),(10 19),(9 23),0.682
1,37,30,204,(2 0),(0 0),(3 0),(1 2),(1 18),(7 2),(0 6),(7 7),(5 5),(1 7),(-1 -1),(2 7),(0 8),(7 11),(9 12),(5 13),(10 13),(7 22),(6 15),(1 15),(1 24),(0 17),(5 18),(0 23),0.617
1,35,30,200,(4 0),(8 0),(5 0),(9 2),(0 2),(3 10),(4 5),(4 6),(10 5),(9 7),(-1 -1),(2 18),(0 8),(1 9),(1 18),(1 13),(10 13),(5 22),(6 15),(1 15),(6 16),(0 17),(10 19),(0 23),0.654
1,39,30,208,(10 0),(3 0),(0 0),(9 2),(4 7),(4 2),(8 7),(6 18),(0 5),(2 7),(-1 -1),(8 8),(11 8),(6 13),(3 12),(0 13),(4 13),(3 22),(0 15),(6 15),(8 22),(0 17),(1 18),(0 23),0.682
1,48,30,226,(1 0),(2 0),(7 0),(0 2),(3 2),(7 6),(7 5),(6 11),(3 8),(11 11),(-1 -1),(0 7),(10 15),(5 9),(5 12),(6 15),(8 15),(0 22),(0 15),(5 27),(1 16),(0 17),(6 18),(5 23),0.94
1,38,30,206,(0 0),(5 0),(1 0),(11 2),(-1 -1),(6 2),(0 11),(0 5),(10 7),(9 7),(9 15),(5 7),(8 8),(0 9),(0 12),(3 13),(1 13),(2 22),(3 15),(7 27),(3 16),(1 19),(7 18),(0 23),0.593
1,39,30,208,(9 0),(0 0),(1 0),(11 2),(0 7),(4 2),(0 6),(3 18),(9 5),(4 7),(-1 -1),(5 7),(11 8),(0 13),(10 13),(2 13),(8 13),(2 22),(0 15),(3 15),(7 23),(2 17),(0 18),(11 23),0.727
1,36,30,202,(3 0),(4 0),(0 0),(2 10),(-1 -1),(5 2),(0 5),(0 6),(10 5),(8 7),(1 18),(5 7),(9 8),(0 10),(9 17),(0 13),(10 13),(4 22),(5 15),(0 15),(5 16),(0 18),(10 19),(0 23),0.836
1,35,30,200,(0 0),(11 0),(7 0),(1 2),(6 10),(2 2),(7 5),(7 6),(0 6),(2 7),(-1 -1),(3 7),(11 10),(3 14),(10 12),(0 16),(8 16),(7 22),(0 15),(3 16),(3 19),(2 17),(0 18),(2 23),0.908
1,41,30,212,(0 0),(5 0),(1 0),(11 2),(-1 -1),(6 2),(8 7),(0 5),(6 7),(5 7),(9 8),(0 9),(7 15),(3 9),(8 12),(3 13),(9 20),(0 22),(3 15),(5 27),(1 16),(0 17),(5 18),(8 23),0.83
1,39,30,208,(8 0),(10 0),(5 0),(11 2),(6 9),(0 2),(1 7),(5 5),(10 6),(0 7),(7 18),(1 8),(11 14),(4 9),(10 14),(4 13),(1 22),(-1 -1),(0 15),(5 15),(0 16),(4 17),(5 18),(0 23),0.869
1,39,29,207,(0 0),(11 0),(1 0),(10 2),(6 2),(0 18),(2 5),(5 8),(0 5),(10 7),(8 16),(2 7),(11 8),(8 12),(5 12),(0 13),(6 13),(-1 -1),(8 15),(0 15),(1 23),(11 17),(6 19),(0 23),0.779
1,33,30,196,(0 0),(11 0),(6 0),(10 2),(-1 -1),(1 2),(6 5),(6 6),(0 7),(2 7),(2 18),(3 7),(11 8),(6 10),(9 12),(6 13),(10 17),(5 22),(5 15),(0 15),(5 16),(11 23),(0 18),(10 23),1.415
1,38,30,206,(5 0),(9 0),(6 0),(10 2),(7 6),(0 2),(5 5),(3 18),(5 6),(4 7),(-1 -1),(0 7),(3 8),(7 12),(11 12),(0 16),(9 13),(6 22),(0 15),(4 15),(2 22),(2 17),(0 18),(11 23),0.815
1,29,30,188,(0 0),(4 0),(1 0),(5 2),(6 2),(-1 -1),(0 5),(0 6),(10 5),(5 7),(0 18),(6 8),(9 8),(0 10),(9 17),(0 13),(10 13),(4 22),(5 15),(0 15),(5 16),(3 18),(10 19),(3 23),0.777
1,41,30,212,(3 0),(11 0),(0 0),(10 2),(6 7),(5 2),(0 9),(0 5),(10 6),(4 9),(3 17),(1 10),(5 8),(6 13),(0 12),(8 13),(10 14),(6 22),(6 15),(-1 -1),(6 16),(11 20),(1 18),(0 23),1.305
1,40,30,210,(9 0),(0 0),(1 0),(9 3),(-1 -1),(4 2),(0 6),(0 7),(10 5),(9 7),(5 7),(5 19),(8 8),(0 11),(4 12),(0 13),(10 13),(0 22),(0 15),(5 27),(0 16),(11 19),(8 18),(10 23),0.876
1,32,30,194,(0 0),(4 0),(1 0),(5 2),(6 2),(-1 -1),(0 5),(5 8),(10 5),(4 7),(3 18),(1 7),(0 8),(5 12),(11 19),(7 13),(10 13),(6 22),(6 15),(1 15),(6 16),(0 17),(1 18),(0 23),1.049
1,44,30,218,(0 0),(9 0),(1 0),(10 2),(2 7),(4 2),(0 5),(6 14),(9 6),(11 7),(-1 -1),(6 7),(1 8),(4 13),(0 12),(2 13),(8 18),(1 22),(2 15),(6 27),(2 16),(1 17),(6 18),(0 23),0.938
1,40,29,209,(0 0),(10 0),(1 0),(11 2),(7 19),(5 2),(5 7),(0 5),(10 6),(9 7),(2 9),(6 8),(5 8),(0 9),(11 19),(10 14),(0 13),(-1 -1),(6 15),(7 16),(1 21),(0 19),(5 18),(0 24),1.083
1,34,30,198,(8 0),(9 0),(0 0),(10 2),(-1 -1),(3 2),(8 6),(5 7),(0 5),(11 7),(2 18),(2 7),(10 8),(6 11),(5 12),(0 13),(10 17),(5 22),(6 15),(0 15),(6 16),(10 23),(0 18),(11 23),0.792
