,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.471
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.314
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.455
,0,30,20,80,(0 0),(0 5),(2 1),(0 10),(2 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.435
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.44
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.428
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.324
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.338
,0,30,20,80,(0 0),(2 1),(2 5),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.346
,0,30,20,80,(0 0),(2 3),(2 1),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.399
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.327
,0,30,20,80,(0 0),(2 1),(0 5),(0 10),(2 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.304
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.412
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.333
,0,30,20,80,(0 0),(2 1),(2 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.34
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.375
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.327
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.379
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.497
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.401
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.386
,0,30,20,80,(0 0),(2 1),(2 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.305
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.399
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.391
,0,30,20,80,(0 0),(2 1),(2 5),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.35
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.371
,0,30,20,80,(0 0),(2 3),(2 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.39
,0,30,20,80,(0 0),(2 1),(2 5),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.361
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.352
,0,30,20,80,(0 0),(2 1),(0 5),(0 10),(2 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.343
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.394
,0,30,20,80,(3 0),(0 5),(0 1),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.424
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.379
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.439
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.339
,0,30,20,80,(0 0),(2 1),(2 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.351
,0,30,20,80,(0 0),(2 1),(2 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.317
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.401
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.473
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.364
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.368
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.337
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.357
,0,30,20,80,(0 0),(2 3),(2 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.376
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.338
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.296
,0,30,20,80,(0 0),(2 1),(2 5),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.33
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.36
,0,30,20,80,(0 0),(2 3),(2 1),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.384
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.371
,0,30,20,80,(0 0),(2 3),(2 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.374
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.394
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.297
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.321
,0,30,20,80,(0 0),(2 1),(0 5),(0 10),(2 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.325
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.316
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.379
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.372
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.335
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.318
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.381
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.335
,0,30,20,80,(0 0),(2 1),(2 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.352
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.395
,0,30,20,80,(0 0),(2 3),(2 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.447
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.363
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.385
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.361
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.401
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.377
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.386
,0,30,20,80,(3 0),(0 5),(0 1),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.361
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.427
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.409
,0,30,20,80,(0 0),(2 1),(2 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.421
,0,30,20,80,(0 0),(2 1),(2 3),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.586
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.406
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.341
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.333
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.364
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.358
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.395
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.409
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.486
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.336
,0,30,20,80,(0 0),(2 3),(2 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.317
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.446
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.408
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.414
,0,30,20,80,(0 0),(2 1),(2 5),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.461
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.622
,0,30,20,80,(0 0),(0 5),(2 1),(0 10),(2 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.587
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.433
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.462
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.4
,0,30,20,80,(0 0),(2 1),(2 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.352
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.451
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.343
,0,30,20,80,(0 0),(2 1),(2 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.361
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.398
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.326
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.348
,0,30,20,80,(0 0),(2 1),(2 5),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.362
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.36
,0,30,20,80,(0 0),(2 5),(2 1),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.32
,0,30,20,80,(3 0),(2 5),(0 1),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.344
,0,30,20,80,(0 0),(2 1),(2 5),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.501
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.352
,0,30,20,80,(3 0),(0 1),(0 5),(0 10),(0 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.373
,0,30,20,80,(0 0),(2 1),(2 5),(0 10),(2 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.33
,0,30,20,80,(0 0),(2 1),(0 5),(0 10),(2 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.371
,0,30,20,80,(3 0),(0 1),(0 3),(0 10),(0 5),(0 15),(3 5),(0 12),(0 9),(0 8),0.415
,0,30,20,80,(0 0),(2 1),(0 5),(0 10),(2 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.406
,0,30,20,80,(0 0),(0 5),(2 1),(0 10),(2 3),(0 15),(3 5),(0 12),(0 9),(0 8),0.448
,0,30,20,80,(3 0),(0 3),(0 1),(0 10),(2 5),(0 15),(0 5),(0 12),(0 9),(2 8),0.437
,0,30,20,80,(3 0),(0 1),(2 5),(0 10),(0 3),(0 15),(0 5),(0 12),(0 9),(2 8),0.368
